user_id,message_length,word_count,response_time,sentiment_score,bert_sentiment_num,lda_score_15,lda_topic_15,w2v_cluster,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29,w2v_30,w2v_31,w2v_32,w2v_33,w2v_34,w2v_35,w2v_36,w2v_37,w2v_38,w2v_39,w2v_40,w2v_41,w2v_42,w2v_43,w2v_44,w2v_45,w2v_46,w2v_47,w2v_48,w2v_49,w2v_50,similarity
1014,47.82692307692308,9.538461538461538,80089.05769230769,0.3240173076923077,0.6346153846153846,0.38644335,8,1,-0.3161146571153846,0.7513041582692307,-0.49680387038461543,0.3038455366153846,-1.1665890476923075,0.47323200634615387,-0.3667377130769231,0.4093064571153846,-0.1476088718076923,0.17406655728846154,-0.8161816159615385,-0.37357145038461537,-0.2923713821153846,0.7270451653846154,-0.7332868738461538,-0.1098378617173077,-0.05053274011923077,0.5712904967307693,-0.7063212641346154,-0.25186480699999997,-0.5786750794230769,-0.35723389657692306,0.7501798576923077,1.1263306665384616,0.09821648482307693,-0.44068285346153846,0.3692237025,-1.3444832384615386,0.9608525982692308,0.5552589953846154,-0.017039880815384614,0.011719960090384616,0.3373661838461538,-0.4601796809615385,0.11977537582692308,-0.7321972630769231,-0.48979457759615386,0.7931599544230769,-0.34452946134615386,-1.1771092307692308,-0.3929501532692308,0.24884838975,0.17784969886538463,-0.20915424826923076,0.2924643065384615,0.18752462378846155,-0.2804704346153846,-0.6411529209615385,0.33152833269038456,-0.6425561309615385,0.9999999854594875
1016,37.857142857142854,7.257142857142857,19942.692857142858,0.06960285714285715,0.5285714285714286,0.43522024,8,1,-0.3597630872142857,0.7680872449285714,-0.46277088798249993,0.33193561829714285,-1.1740750979285715,0.44560152955,-0.3467554998142857,0.42927091114285715,-0.13161749519642857,0.16695473133214286,-0.7798034384285715,-0.4078472036678571,-0.2843965885,0.7540589588571429,-0.7393425774285713,-0.16513711969285716,-0.02823158324642857,0.5790849345714285,-0.6846349885714286,-0.24831624765000002,-0.6107897490714286,-0.41439580207142857,0.7744103778571428,1.1345715542857144,0.11136445311054272,-0.4502842142142857,0.35618354441428574,-1.3253687685,0.9149331709285714,0.5656035819285714,0.006894013859642858,-0.037953961930714285,0.3068492292857143,-0.45281474587857146,0.10508984958285715,-0.7655806855714286,-0.5303871357142858,0.8474072194285714,-0.2999648845921429,-1.1521261507857143,-0.4138117636785714,0.27411227956714285,0.1863591457942857,-0.21052851485714286,0.31691345081428574,0.16725655317857144,-0.3337530681071429,-0.6722338420714286,0.3241379894285714,-0.6556542738571428,0.999999322236316
1019,71.29032258064517,14.310385523210071,1275274.9260424862,0.31299622344610545,0.6111329661683713,0.42164278,6,1,-0.3589747052895358,0.774072452043804,-0.4838778602922896,0.3274691318464792,-1.1771147191050355,0.45774615454602674,-0.36295612032199054,0.4296647685848348,-0.1662493517374351,0.14893316287557948,-0.8137500785641227,-0.3769870494300354,-0.2835781850558615,0.7340554708013375,-0.7490838186664044,-0.13138356278236427,-0.05891107630240756,0.5551552368922108,-0.6986590147470496,-0.25889183507755703,-0.5849409230861526,-0.3822025644018489,0.7710119460464201,1.1638712346243116,0.1123124261935541,-0.44373816508457903,0.3821499458103855,-1.3431228800944137,0.9637738015676632,0.5537880657710464,-0.0030187079960721872,0.00664661991459874,0.3367127038123918,-0.4639774075472069,0.10992804875130409,-0.7473654785253737,-0.5171583307379032,0.8308803646085758,-0.3493881574750393,-1.1657422697305273,-0.406289328895358,0.25241331759618413,0.18415276619423682,-0.19539328321362312,0.3102242317566876,0.19452675466372935,-0.30246970835719905,-0.6710097756207711,0.32110102921748623,-0.6679298634107003,0.999999738247415
102,47.454054054054055,8.989189189189188,38225.016216216216,0.14623513513513514,0.5459459459459459,0.41011596,6,1,-0.3499006663243243,0.7306710264324324,-0.44145050345405407,0.3508091444324325,-1.169965335837838,0.4720791598378378,-0.33109322452702705,0.4187160375135135,-0.12180166197027029,0.17390897975837838,-0.7682745227027027,-0.42704887832432437,-0.2774906016756757,0.7413089405945946,-0.7170327355135135,-0.16669350272,-0.07037719462540541,0.5680500024324324,-0.6837937832432432,-0.2426543114162162,-0.6024482188108108,-0.40568100540540536,0.735360164918919,1.1254545366486486,0.14776852895135134,-0.45837784994594594,0.3252703953837838,-1.341387974918919,0.9303620157297297,0.5477299802162162,0.004119319685135136,-0.020399949070270273,0.3111767606410811,-0.45552818389189187,0.0795457103735135,-0.7648855296216216,-0.5244420245405406,0.8485836381081081,-0.27582650288594596,-1.1530447894054054,-0.43285907477297303,0.2759446305621622,0.1839879329837838,-0.19837643543783784,0.30457418864864866,0.12827893973027027,-0.32613068048648647,-0.6885508533513514,0.3297748323243243,-0.6354397847027027,0.9999998810287801
1022,29.5,6.8,51716.7,0.16760000000000003,0.6,0.42414084,0,1,-0.377105194,0.8640167699999999,-0.5192907360000001,0.384572874,-1.18917582,0.45434598600000003,-0.352899042,0.48080088199999993,-0.1870211745,0.23682867440000002,-0.803681531,-0.3486193615,-0.284149422,0.788704368,-0.782754139,-0.1481887946,0.0505796196,0.6123600060000001,-0.73051021,-0.272582789,-0.548976565,-0.379975312,0.844753448,1.20904887,0.053317969500000006,-0.45136297599999997,0.392867487,-1.33870168,0.9659009380000001,0.626689804,0.03346516740000001,-0.011471656700000003,0.360762945,-0.505313454,0.1414639302,-0.826101957,-0.506704096,0.779994153,-0.35411088,-1.25726333,-0.439287396,0.22706089899999998,0.1541066818,-0.1577637586,0.364330373,0.2889407985,-0.338022851,-0.714874197,0.31967917,-0.644802042,0.9999999802281103
1023,48.52842809364549,7.444816053511706,50842.362040133776,0.22145443143812713,0.7073578595317725,0.43873888,0,1,-0.31056062502508364,0.6514967062198996,-0.3626418410192642,0.4263853926145485,-1.1531445034197325,0.4917147180183946,-0.25453767471698996,0.3848258141638796,-0.04660894586312709,0.23236770352391306,-0.7273831683361204,-0.5375615467048495,-0.24210831726421406,0.7034708584113712,-0.7089809944983277,-0.2927214483394649,-0.18426585959864547,0.5616362428595318,-0.6416085255217392,-0.24372095380351172,-0.6390576747408027,-0.42074223016555184,0.6656217260785954,1.132449124590301,0.24678261451923078,-0.4410479608862876,0.18889162353871236,-1.3684510835869563,0.8563483495735785,0.5902834960284281,0.008100891523418061,-0.02429418394097826,0.2634692746979599,-0.4642396013704014,-0.03094737405819398,-0.7802060775167224,-0.5602147070234114,0.8778730673494983,-0.13805598379749162,-1.1564129877173912,-0.49860706679096994,0.3066898133520067,0.22673888495041808,-0.17300810134021738,0.29245819764829434,-0.06292965894732441,-0.37332176155685615,-0.7344839160033445,0.3425820254998328,-0.6099844423411371,0.999999981904295
1024,30.98583569405099,5.663597733711049,183970.62818696882,0.025181515580736544,0.4681303116147309,0.45508975,8,1,-0.3705378491706799,0.7787747255954675,-0.4688660576175637,0.3276054497674929,-1.131333673703966,0.43917535170113314,-0.3072698610203966,0.4627771044010623,-0.13887261232376275,0.18091520434040367,-0.7589222800141643,-0.407196555259915,-0.29406021446650144,0.7029692548838528,-0.7373168398654392,-0.19968774848688384,-0.05641681736282578,0.5951941660906516,-0.6483475792322947,-0.23352453216692634,-0.6234334446798867,-0.42534849690934845,0.779081069486898,1.1838143888101982,0.11792839466398725,-0.4703025824008499,0.3111171397917847,-1.3090172848016999,0.9245819571458923,0.6162255456090652,0.015218632860165723,-0.04061797004095043,0.30159843914730877,-0.45635336754957506,0.04766605861246459,-0.7753075609235127,-0.5478797580743626,0.8673501544971671,-0.283230424261119,-1.1568649767776202,-0.44379992900000004,0.2802131420410765,0.1836006128313739,-0.18899360580169972,0.3034873375252833,0.18184988721685552,-0.3571359546554532,-0.6912824815609065,0.3657506259369689,-0.6314291919865439,0.9999998149243116
1025,30.53435114503817,6.290076335877862,236772.76335877864,0.12755725190839695,0.6564885496183206,0.46615508,12,1,-0.36979721022900763,0.8156763313740458,-0.5123144648854961,0.3261396289030535,-1.1434700647328244,0.45353668512977097,-0.34363700302290073,0.4481901915267176,-0.17487543429847327,0.16855025852290076,-0.8008384145801527,-0.3637307342748091,-0.3036119464885496,0.7526691951908397,-0.7461072819083969,-0.13935445889312978,-0.030909439770992364,0.5856349558778625,-0.6874338183206108,-0.2464850646946565,-0.5946497313740458,-0.38233387931297713,0.8018092087786259,1.193849147022901,0.08631102641664122,-0.4536208167938931,0.3840882979389313,-1.3325856494656487,0.9652157727480916,0.5905185505343512,-0.013649390812786261,-0.01512684640687023,0.345906890610687,-0.46064010122137405,0.08878334002900763,-0.7749311728244275,-0.5313120916793893,0.7908112821725192,-0.3576180698931298,-1.2083512139694657,-0.41301654759541984,0.26364213763358774,0.16680210842290077,-0.20018568620610686,0.30889735432061066,0.2246543459312977,-0.3204168487022901,-0.6826920903053435,0.34423914190839694,-0.6543506353435115,0.9999997899265022
1029,35.604395604395606,6.435897435897436,96663.80952380953,0.05679890109890111,0.4835164835164835,0.4445547,14,1,-0.3595762254029304,0.7442290056776556,-0.45593963998168496,0.3528716546934066,-1.1745551070695972,0.45339108073992673,-0.31707293701208794,0.44140307820512825,-0.12378758612564102,0.18447183652600732,-0.7558064545421246,-0.42700233018681316,-0.28862026152380954,0.7477615273992674,-0.7380433417948719,-0.18390755930036629,-0.0412145058018315,0.581512803919414,-0.6831760989743589,-0.24237066493772896,-0.609372735018315,-0.41837787323076925,0.7583123548351649,1.1408640446520146,0.1311701816040293,-0.46068700978021976,0.31895553949706956,-1.324625527838828,0.9234446215018315,0.5641510036263736,0.0068341089236520144,-0.03935651371388278,0.2964642661091575,-0.4577765905494505,0.08647468446244688,-0.7883274551648352,-0.5292147102930402,0.8511742936263736,-0.2808460031007326,-1.157397317142857,-0.4300908511904762,0.2716736540879121,0.18802532715531137,-0.19223855475091575,0.3261445653479853,0.15305745702344323,-0.35272973826007326,-0.702543795970696,0.3368979467765568,-0.6202555596336996,0.9999999181081541
103,51.132,9.828,137492.064,0.1863988,0.572,0.40212676,8,1,-0.33300009854400003,0.73768332264,-0.454921605128,0.3431545196052,-1.19053987732,0.45891804880799997,-0.3549016407808,0.41737764292,-0.12850997624799998,0.15941063910279998,-0.7859620758,-0.41768409484799995,-0.27389806448000004,0.72429477104,-0.7262583018000001,-0.1438396524104,-0.060180503745719996,0.56061185284,-0.70484027312,-0.25243324046,-0.59784890792,-0.39436977286799996,0.7453710756799999,1.13152810856,0.1345473546256,-0.46148325856,0.350593655516,-1.3382647706,0.95244417276,0.5342205380399999,0.009490227060296,0.0068666460504,0.318612956816,-0.46243579687999997,0.095225378616,-0.75107456976,-0.50643951516,0.8469320049783999,-0.3142068818432,-1.15122244412,-0.41425414372,0.25695422208,0.1866839919472,-0.19720352810400002,0.308377187228,0.14922566483988,-0.30873744432,-0.67392988524,0.330472166696,-0.64758931836,0.9999999196506955
